frame,curTime,name,Position,curLapNum,curLapTime,sector,steer,throttle,brake,gear,engineRPM,LapInvalid,TC,ABS,AI
3147,2022/3/25 20:05,Kimi810,16,1,10.867,0,0.03125,1,0,6,10746,0,0,1,0
3149,2022/3/25 20:05,Kimi810,16,1,10.975,0,0.03125,1,0,6,10858,0,0,1,0
3150,2022/3/25 20:05,Kimi810,16,1,11.032,0,0.03125,1,0,6,10918,0,0,1,0
3151,2022/3/25 20:05,Kimi810,16,1,11.085,0,0.03125,1,0,6,10976,0,0,1,0
3153,2022/3/25 20:05,Kimi810,16,1,11.138,0,0.03125,1,0,6,11046,0,0,1,0
3154,2022/3/25 20:05,Kimi810,16,1,11.191,0,0.03125,1,0,6,11119,0,0,1,0
3155,2022/3/25 20:05,Kimi810,16,1,11.245,0,0.032959,1,0,6,11196,0,0,1,0
3156,2022/3/25 20:05,Kimi810,16,1,11.299,0,0.044026,1,0,6,11255,0,0,1,0
3157,2022/3/25 20:05,Kimi810,16,1,11.35,0,0.054356,1,0,6,11308,0,0,1,0
3158,2022/3/25 20:05,Kimi810,16,1,11.404,0,0.059857,1,0,6,11356,0,0,1,0
3159,2022/3/25 20:05,Kimi810,16,1,11.456,0,0.049591,1,0,6,11406,0,0,1,0
3160,2022/3/25 20:05,Kimi810,16,1,11.508,0,0.039194,1,0,6,11465,0,0,1,0
3161,2022/3/25 20:05,Kimi810,16,1,11.562,0,0.03125,1,0,6,11522,0,0,1,0
3162,2022/3/25 20:05,Kimi810,16,1,11.615,0,0.03125,1,0,6,11570,0,0,1,0
3164,2022/3/25 20:05,Kimi810,16,1,11.667,0,0.03125,1,0,6,11610,0,0,1,0
3165,2022/3/25 20:05,Kimi810,16,1,11.719,0,0.03125,1,0,6,11650,0,0,1,0
3166,2022/3/25 20:05,Kimi810,16,1,11.773,0,0.03125,1,0,6,11689,0,0,1,0
3167,2022/3/25 20:05,Kimi810,16,1,11.821,0,0.03125,1,0,6,11732,0,0,1,0
3169,2022/3/25 20:05,Kimi810,16,1,11.874,0,0.03125,1,0,6,11774,0,0,1,0
3170,2022/3/25 20:05,Kimi810,16,1,11.929,0,0.03125,1,0,6,11740,0,0,1,0
3171,2022/3/25 20:05,Kimi810,16,1,11.981,0,0.03125,1,0,6,11840,0,0,1,0
3172,2022/3/25 20:05,Kimi810,16,1,12.035,0,0.020314,1,0,6,11920,0,0,1,0
3173,2022/3/25 20:05,Kimi810,16,1,12.086,0,0.008856,1,0,6,11967,0,0,1,0
3175,2022/3/25 20:05,Kimi810,16,1,12.138,0,-0.002504,1,0,6,11963,0,0,1,0
3176,2022/3/25 20:05,Kimi810,16,1,12.189,0,-0.013016,1,0,6,12000,0,0,1,0
3177,2022/3/25 20:05,Kimi810,16,1,12.243,0,-0.024402,1,0,6,12077,0,0,1,0
3178,2022/3/25 20:05,Kimi810,16,1,12.295,0,-0.027052,1,0,6,12132,0,0,1,0
3179,2022/3/25 20:05,Kimi810,16,1,12.348,0,-0.015286,1,0,6,12136,0,0,1,0
3180,2022/3/25 20:05,Kimi810,16,1,12.405,0,-0.002848,1,0,6,12154,0,0,1,0
3181,2022/3/25 20:05,Kimi810,16,1,12.457,0,0,1,0,6,12202,0,0,1,0
3182,2022/3/25 20:05,Kimi810,16,1,12.508,0,0,1,0,6,12239,0,0,1,0
3183,2022/3/25 20:05,Kimi810,16,1,12.563,0,0,1,0,6,12204,0,0,1,0
3184,2022/3/25 20:05,Kimi810,16,1,12.616,0,0.006799,1,0.149585,5,13865,0,0,1,0
